track_uri,track_name,artist_name,release_year,explicit,danceability,energy,speechiness,acousticness,liveness,valence,tempo,track_duration_s,genres
spotify:track:1U7FGuPGzsNeEv2leBYljS,phazing (feat. rudy),"dirty south, rudy",2010,false,0.479,0.891,0.0432,0.00121,0.631,0.538,125.978,164.26,"australian dance,dutch house,edm,electro house,pop dance,progressive electro house,progressive house"
spotify:track:4Y2glvLjQGOb4dXnwm1hQf,witchcraft,pendulum,2010,false,0.42,0.969,0.0581,2.84e-05,0.379,0.182,174.038,252.79,"australian dance,dancefloor dnb,drum and bass"
spotify:track:26s79pNvksAh8tlEembKm3,"the island, pt. ii (dusk)",pendulum,2010,false,0.672,0.968,0.119,1.25e-05,0.29,0.176,125.983,249.85,"australian dance,dancefloor dnb,drum and bass"
spotify:track:2xit5ObjfPmY14dKVFEcWJ,the island - radio edit [radio edit],pendulum,2010,false,0.543,0.838,0.0532,4.04e-05,0.328,0.568,126.032,219.24,"australian dance,dancefloor dnb,drum and bass"
spotify:track:5ami95W9OOWQPwrBb5tud5,watercolour - full version; single,pendulum,2010,false,0.421,0.896,0.103,0.000174,0.323,0.169,174.065,304.11,"australian dance,dancefloor dnb,drum and bass"
spotify:track:6hzwfFKrTabeUsW5SWti17,crush,pendulum,2010,false,0.418,0.906,0.0368,1.34e-05,0.164,0.164,173.998,253.71,"australian dance,dancefloor dnb,drum and bass"
spotify:track:67I8eELvVMS1zfEGfbM0uc,somebody loves you,betty who,2012,false,0.626,0.929,0.0507,0.00126,0.244,0.683,122.979,217.41,"australian dance,dance pop,electropop,metropopolis"
spotify:track:2i3ziETyx5OGbBRD7Ud92p,i love you always forever,betty who,2017,false,0.747,0.687,0.0449,0.336,0.302,0.558,106.045,223.16,"australian dance,dance pop,electropop,metropopolis"
spotify:track:1p6rk9R8SCum97WnvGNt6O,i love you always forever,betty who,2016,false,0.532,0.613,0.0576,0.326,0.292,0.493,106.081,222.96,"australian dance,dance pop,electropop,metropopolis"
spotify:track:4ne3v111lC2qKs98lnQdi0,pasadena,john paul young,2009,false,0.714,0.566,0.0342,0.693,0.221,0.827,124.786,198.79,"australian dance,classic uk pop"
spotify:track:4OtJkWJtjWcxeGdVEwc6JZ,standing in the rain,john paul young,2009,false,0.737,0.837,0.0482,0.0128,0.0568,0.896,122.074,251.87,"australian dance,classic uk pop"
spotify:track:22yw6rIyhtDr08Dfh3ipwA,i hate the music,john paul young,2009,false,0.533,0.956,0.112,0.0363,0.0338,0.72,138.153,233.65,"australian dance,classic uk pop"
spotify:track:4jGGYu7X6N2oxpSy55d9lv,the love game,john paul young,2009,false,0.683,0.866,0.0844,0.382,0.166,0.831,141.213,210.31,"australian dance,classic uk pop"
spotify:track:6MHP5SaVNgF0pKNBBYNNDY,yesterdays hero,john paul young,2009,false,0.561,0.839,0.0526,0.00488,0.301,0.788,143.221,225.88,"australian dance,classic uk pop"
spotify:track:2PIOlWMIzxx3PsacCQ6Jj1,love is in the air - ballroom mix,john paul young,1992,false,0.72,0.827,0.0446,0.0185,0.0899,0.735,120.958,253.29,"australian dance,classic uk pop"
spotify:track:0a75KbBW12Hc8QtrD1gwAJ,i wanna do it with you,john paul young,2009,false,0.745,0.892,0.0452,0.759,0.362,0.923,129.423,181.91,"australian dance,classic uk pop"
spotify:track:3c4OULLWwgRqBfA2dJtRuY,love is in the air,john paul young,2009,false,0.557,0.791,0.0389,0.0254,0.0603,0.89,122.337,210.29,"australian dance,classic uk pop"
spotify:track:2VJ8G0LeX2hu7RWc4suNhe,freaks - radio edit,"timmy trumpet, savage",2014,false,0.886,0.967,0.142,0.0157,0.239,0.745,128.1,168.75,"australian dance,big room,melbourne bounce,melbourne bounce international,pop dance,nz hip hop"
spotify:track:7K3lY3aeLcNWe320TK9zwX,bedroom eyes,kate ceberano,1999,false,0.78,0.725,0.0395,0.0662,0.0823,0.772,142.169,236.93,"australian dance,australian rock"
spotify:track:5xJRdHGIpRdwVranRFS51V,pash,kate ceberano,1999,false,0.7,0.909,0.0391,0.00155,0.0715,0.931,135.162,262.47,"australian dance,australian rock"
spotify:track:0bJbaBvSzfvlVxycGD5ER1,like lightning,"havana brown, dawin",2016,false,0.664,0.751,0.075,0.000272,0.201,0.598,94.985,229.68,"australian dance,australian pop,nyc pop"
spotify:track:0gzCo19TZTdiKhNt5LFyi0,sealed with a kiss,jason donovan,2007,false,0.557,0.364,0.0253,0.64,0.151,0.589,96.007,152.83,"australian dance,australian pop,europop,new wave pop"
spotify:track:5CcXy074xYUoCwgACUTqnQ,too many broken hearts,jason donovan,2007,false,0.66,0.939,0.0338,0.125,0.207,0.946,122.337,208.33,"australian dance,australian pop,europop,new wave pop"
spotify:track:34sAPj9hCZr4f814I3MWEy,nothing can divide us,jason donovan,2007,false,0.702,0.788,0.0423,0.0263,0.0436,0.852,120.1,226.2,"australian dance,australian pop,europop,new wave pop"
spotify:track:2cS4P8xExQooEY0EYgx3Kq,all i wanna do,dannii minogue,2016,false,0.571,0.95,0.0357,0.00726,0.0939,0.416,133.973,266.96,"australian dance,australian pop,europop"
spotify:track:3GK2EhaV9XoMmzdKkKqfMt,"this is it - 7"" version",dannii minogue,2013,false,0.656,0.987,0.0452,0.00567,0.106,0.719,123.942,219.6,"australian dance,australian pop,europop"
spotify:track:2LWJYvdBdcG8JMFQ1zOduR,i begin to wonder,dannii minogue,2003,false,0.768,0.741,0.0423,0.0234,0.242,0.95,125.06,220,"australian dance,australian pop,europop"
spotify:track:5aqqxocHtFRmTBk8LlmLRN,you’ll be mine,"havana brown, r3hab",2013,false,0.723,0.727,0.0299,0.0159,0.19,0.419,126.97,250.02,"australian dance,australian pop,dutch house,edm,electro house,pop dance,progressive electro house,slap house"
spotify:track:1Hin2DTHCqkG0BRpcbu4tY,we run the night,"havana brown, pitbull",2013,true,0.709,0.806,0.157,0.0117,0.493,0.748,127.013,228.19,"australian dance,australian pop,dance pop,miami hip hop,pop"
spotify:track:5k6lAqY0Nx5kwsZvA6FtGs,especially for you (duet with jason donovan),"kylie minogue, jason donovan",2006,false,0.556,0.837,0.0437,0.714,0.0719,0.41,80.081,236.88,"australian dance,australian pop,dance pop,eurodance,new wave pop,australian dance,australian pop,europop,new wave pop"
spotify:track:1e1oPDrzCWHapxh9GD6vNw,put yourself in my place,"kylie minogue, ronin",1994,false,0.564,0.81,0.0296,0.0176,0.155,0.713,76.957,251.84,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1DzQBIxTpAJm7SN5YwSyMH,did it again,kylie minogue,1997,false,0.683,0.857,0.0306,0.0162,0.124,0.763,119.019,262.03,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:478broy53KsLFjWm8rMtIG,shocked,kylie minogue,1990,false,0.778,0.945,0.0424,0.112,0.0427,0.648,122.206,189.51,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1F5jI1Uh59GCnvalivgtjR,in your eyes,kylie minogue,2001,false,0.689,0.894,0.0672,0.133,0.0681,0.709,123.971,197.83,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:0lNNqlJlFA5L768EtPQFnl,love at first sight,kylie minogue,2012,false,0.603,0.774,0.0428,0.0288,0.0533,0.48,124.993,238.27,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:3porUUHpkLWHFmtHVYQRGj,fever,kylie minogue,2001,false,0.802,0.516,0.0425,0.0502,0.106,0.911,114.989,211.83,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1vTf2FcQykdB9CYUVNb69j,step back in time,kylie minogue,1990,false,0.695,0.974,0.05,0.0186,0.337,0.868,122.341,184.53,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1sRwgaEIopRYXkN1ziooVu,some kind of bliss - radio edit,kylie minogue,1997,false,0.515,0.827,0.0267,0.00116,0.194,0.636,105.035,214.01,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1KwSX5vubaSHtCeqO0yvZK,spinning around,kylie minogue,2012,false,0.757,0.73,0.0539,0.283,0.0917,0.67,120.039,206.63,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:0cVPcw9fUQyEf5ptpSjgig,slow,kylie minogue,2003,false,0.772,0.845,0.0468,0.0133,0.139,0.573,114.997,193.67,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:6StGvk4s7flUcgDTOJ6L6Z,into the blue,kylie minogue,2014,false,0.507,0.678,0.0355,0.0118,0.239,0.217,114.978,248.68,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:6WzLKctOOeLdAFn1FjZ7f6,2 hearts,kylie minogue,2007,false,0.667,0.621,0.035,9.31e-05,0.0572,0.492,111.996,171.27,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:17tb2ctUuwWdBCOwyrwGea,what do i have to do,kylie minogue,2006,false,0.565,0.966,0.0437,0.121,0.115,0.948,122.079,213.76,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:3CIsbbo8UeaKuIq0D0iVsB,timebomb,kylie minogue,2012,false,0.711,0.942,0.0422,0.0146,0.227,0.938,128.027,177.33,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:28PaUaK6GLb0AcnOBdfyTs,i should be so lucky,kylie minogue,1988,false,0.745,0.918,0.0296,0.0626,0.356,0.875,116.081,204.89,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1D7WYNNdz27qV6HFxfmw0K,got to be certain,kylie minogue,2006,false,0.749,0.985,0.0406,0.0288,0.126,0.963,117.475,199.85,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1L1MWnX8hpdkHWCR4wFk7G,the loco-motion,kylie minogue,1988,false,0.762,0.823,0.035,0.428,0.0243,0.8,128.997,194.13,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:5NOzaYF6n69NnzHSB49FYI,better the devil you know,kylie minogue,2012,false,0.578,0.98,0.051,0.0215,0.0255,0.605,120.03,233.68,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1yzSEJnIbIFJlwr3hg8ube,all the lovers,kylie minogue,2010,false,0.599,0.721,0.0382,0.00285,0.115,0.512,120.048,199.43,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:7m2g1kKuF7Tre2PzjK3Lnh,can't get you out of my head,kylie minogue,2001,false,0.766,0.563,0.0339,0.0263,0.115,0.964,126.007,230.64,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:1qIGuYrUQ5JKMQWFTJizCv,on a night like this,kylie minogue,2012,false,0.597,0.87,0.0279,0.00378,0.335,0.563,129.947,212.97,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:553ADyp5tQgJf6BFSxHGIu,say something,kylie minogue,2020,false,0.635,0.845,0.0525,0.027,0.135,0.463,107.013,212.55,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:3k0DJq2HdWJqnqor8NX0ac,padam padam,kylie minogue,2023,false,0.746,0.622,0.241,0.201,0.104,0.719,128.101,166.27,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:128S5NIemsBgvr5WCs5wW7,magic - single version,kylie minogue,2020,false,0.717,0.805,0.0281,0.0308,0.111,0.679,106.047,214.01,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:4RzkSrWPVv1DveFOd7gpNG,hand on your heart,kylie minogue,2006,false,0.7,0.846,0.0536,0.239,0.0824,0.87,120.452,234.07,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:3iKuIfvoU50eww6EVzNqHo,padam padam,kylie minogue,2023,false,0.744,0.62,0.246,0.214,0.103,0.711,128.103,166.27,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:5l4tFsZoMrQ8uDTGy699m7,confide in me - radio mix,kylie minogue,2012,false,0.578,0.738,0.0398,0.0345,0.0778,0.535,102.863,265.83,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:2x0cu3RrmO7qPFRl13Cp2C,dancing,kylie minogue,2018,false,0.497,0.706,0.0371,0.0084,0.325,0.528,110.038,178.88,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:5SWFrvyXvVyQwuXN2ifqdX,wouldn't change a thing,kylie minogue,2006,false,0.672,0.937,0.0513,0.104,0.0522,0.844,110.167,194.83,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:2bS8qFEEsbBht032fzVPZ5,sexy love,kylie minogue,2014,false,0.673,0.906,0.0624,0.0242,0.0993,0.952,116.969,211.75,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:262gSLgPEBJvowplt7WavQ,can't touch it,ricki-lee,2007,false,0.584,0.863,0.194,0.000331,0.207,0.695,103.946,178.35,"australian dance,australian pop,australian talent show"
spotify:track:7Cf3QhqJC7pJJwsYTMVCOg,not too late,ricki-lee,2017,false,0.365,0.651,0.0506,0.1,0.131,0.319,164.981,221.99,"australian dance,australian pop,australian talent show"
spotify:track:0w2TpOsQrzS0pX4uvCZmGP,burn it down,ricki-lee,2012,false,0.56,0.865,0.0316,0.0029,0.158,0.477,127.952,235.13,"australian dance,australian pop,australian talent show"
spotify:track:6DxlDrnHdlzFOu1oR0qLlR,hell no!,ricki-lee,2008,false,0.78,0.745,0.116,0.0545,0.351,0.907,105.993,194.35,"australian dance,australian pop,australian talent show"
spotify:track:1DftXdxEFzsrTVG6qZHAjT,do it like that,ricki-lee,2012,false,0.401,0.888,0.394,0.0637,0.167,0.526,198.954,165.58,"australian dance,australian pop,australian talent show"
spotify:track:3Y4FbndyUpx6Fkj55voaH6,sunshine,ricki-lee,2008,false,0.533,0.809,0.0602,0.0201,0.294,0.872,168.967,182.99,"australian dance,australian pop,australian talent show"
spotify:track:4LBVKM8deVYSltq1CNHTe0,love is all around,ricki-lee,2007,false,0.582,0.913,0.102,0.185,0.107,0.307,115.91,206.07,"australian dance,australian pop,australian talent show"
spotify:track:2bAB2Hr4ODmiFYMQnqS2im,in love again,rogue traders,2005,false,0.639,0.813,0.0359,0.00211,0.101,0.626,124.963,313.68,"australian dance,australian pop,australian rock,dance rock"
spotify:track:0YVEEqELeoCl8VnHa5EyBh,what you're on,rogue traders,2007,false,0.585,0.576,0.0326,0.0082,0.0862,0.282,129.148,296.27,"australian dance,australian pop,australian rock,dance rock"
spotify:track:0GNrYhpyAOSixpwAOMD6VF,don't you wanna feel,rogue traders,2007,false,0.405,0.761,0.0835,0.000262,0.593,0.635,170.119,196.09,"australian dance,australian pop,australian rock,dance rock"
spotify:track:2gMbtLfhkR6koXb7K3a321,watching you,rogue traders,2005,false,0.7,0.935,0.095,0.00338,0.286,0.741,130.024,207.2,"australian dance,australian pop,australian rock,dance rock"
spotify:track:2MxvlboakUTeqVPamhUNcM,don't you wanna feel,rogue traders,2003,false,0.408,0.723,0.084,0.00023,0.291,0.619,170.144,197.32,"australian dance,australian pop,australian rock,dance rock"
spotify:track:4aqk75m68btdZPmpZMtSIE,way to go!,rogue traders,2005,false,0.683,0.965,0.179,0.00415,0.0669,0.67,152.85,196.35,"australian dance,australian pop,australian rock,dance rock"
spotify:track:6Aqq1e1QbkhEBWixOVKZhS,love is a war,rogue traders,2003,false,0.55,0.961,0.252,0.117,0.823,0.604,167.084,213.16,"australian dance,australian pop,australian rock,dance rock"
spotify:track:07TpJXlJ7y50uxqhOiK06t,america,rogue traders,2003,false,0.647,0.878,0.0589,0.0211,0.0878,0.239,127.981,274.6,"australian dance,australian pop,australian rock,dance rock"
spotify:track:1aiTq20eMuUtW0RS8AaXbS,i never liked you,rogue traders,2007,false,0.636,0.626,0.0544,0.0171,0.0696,0.634,146.008,209.12,"australian dance,australian pop,australian rock,dance rock"
spotify:track:5KVll4Si4pL02nmrUvAHrc,voodoo child,rogue traders,2003,false,0.652,0.959,0.0375,0.00172,0.115,0.803,132.453,237.72,"australian dance,australian pop,australian rock,dance rock"
spotify:track:7aWLRQCKhQ18syTAXtLKn6,would you raise your hands?,rogue traders,2003,false,0.527,0.907,0.202,0.0325,0.551,0.238,159.946,205.87,"australian dance,australian pop,australian rock,dance rock"
spotify:track:7fyht1W6eYADS9m8aSKa8z,mr mysterious - single version,"vanessa amorosi, seany b",2010,false,0.687,0.944,0.0472,0.161,0.153,0.522,120.007,224.13,"australian dance,australian pop,australian rock,australian dance,melbourne bounce"
spotify:track:5hAwt1qOVxErw456dGVLmi,mr mysterious - single version,"vanessa amorosi, seany b",2010,false,0.687,0.967,0.0474,0.211,0.135,0.501,120.005,226.52,"australian dance,australian pop,australian rock,australian dance,melbourne bounce"
spotify:track:4TngvmKrWchN2SoL72eudc,perfect,vanessa amorosi,2008,false,0.634,0.877,0.0323,0.0139,0.123,0.404,108.998,286.56,"australian dance,australian pop,australian rock"
spotify:track:6PXeGUkzPvwvX5jWiJRgq2,hello me,vanessa amorosi,2019,false,0.567,0.712,0.0347,0.0931,0.156,0.457,108.031,207.81,"australian dance,australian pop,australian rock"
spotify:track:5Qa2KJyA58OSPDktQBHkzN,the power,vanessa amorosi,2004,false,0.66,0.978,0.117,0.312,0.571,0.52,128.01,216.77,"australian dance,australian pop,australian rock"
spotify:track:7DSwyrYR8nHyVIZNsfs6ei,kiss your mama!,vanessa amorosi,2008,false,0.658,0.984,0.0671,0.212,0.347,0.523,129.45,189.45,"australian dance,australian pop,australian rock"
spotify:track:283898Lgbl6LidapOraXiN,absolutely everybody,vanessa amorosi,2004,false,0.67,0.955,0.0858,0.289,0.124,0.857,122.975,224.6,"australian dance,australian pop,australian rock"
spotify:track:0w1cshxOoZvM0ZembJEEca,shine,vanessa amorosi,2004,false,0.488,0.721,0.036,0.63,0.333,0.715,181.844,234.73,"australian dance,australian pop,australian rock"
spotify:track:6VQYCU0hlch2Mzb0CTXvVg,have a look,vanessa amorosi,2005,false,0.666,0.9,0.197,0.278,0.8,0.808,95.031,217.65,"australian dance,australian pop,australian rock"
spotify:track:7ikgdP2UytKecFM0AXSHxy,this is who i am,vanessa amorosi,2009,false,0.583,0.959,0.118,0.0435,0.131,0.564,146.071,205.56,"australian dance,australian pop,australian rock"
spotify:track:78YtdBekqT2rpxQug9HIPe,heaven help my heart,tina arena,1994,false,0.521,0.72,0.0433,0.0307,0.0751,0.768,200.214,328.09,"australian dance,australian pop,australian rock"
spotify:track:7EOS81Yg1NMcsfVKI1d89d,i need your body,tina arena,1990,false,0.69,0.773,0.0377,0.272,0.373,0.751,128.152,240,"australian dance,australian pop,australian rock"
spotify:track:6qJN5BgfZkjiBcw97FhDQb,i want to know what love is - single edit,tina arena,2004,false,0.475,0.592,0.042,0.397,0.0744,0.596,166.444,295.65,"australian dance,australian pop,australian rock"
spotify:track:29PjjyolSTf3pWgPxEFYE2,sorrento moon (i remember),tina arena,1994,false,0.639,0.647,0.0352,0.436,0.0927,0.643,154.143,293.87,"australian dance,australian pop,australian rock"
spotify:track:4LFfzAB4L0Yj0yspY3RXGF,that's the way a woman feels,tina arena,1994,false,0.343,0.831,0.0531,0.167,0.0855,0.566,157.312,261.6,"australian dance,australian pop,australian rock"
spotify:track:397sjadktaQXJbur7QFdNO,chains,tina arena,1994,false,0.684,0.464,0.0298,0.267,0.0994,0.55,92.132,262.13,"australian dance,australian pop,australian rock"
spotify:track:00QHQvdiK1uvCJcIClrFyP,symphony of life,tina arena,2004,false,0.579,0.625,0.042,0.0231,0.0992,0.0464,119.961,286.11,"australian dance,australian pop,australian rock"
spotify:track:0YJxNXe6QrgcjXJNNnPPrN,wasn't it good,tina arena,1994,false,0.574,0.253,0.0299,0.758,0.0668,0.329,122.069,312.73,"australian dance,australian pop,australian rock"
spotify:track:0SAlXYW8TqE9TY9Cn6bp2U,now i can dance - single edit,tina arena,2004,false,0.666,0.753,0.0737,0.31,0.286,0.689,117.787,246.72,"australian dance,australian pop,australian rock"
spotify:track:1XsFwPxVyhouqW6Qu71Ygm,burn,tina arena,2004,false,0.451,0.656,0.0352,0.168,0.106,0.308,171.477,264.15,"australian dance,australian pop,australian rock"
spotify:track:5r4a8aHraKhaK1u7OKvHwW,you - remastered,marcia hines,2005,false,0.687,0.739,0.0274,0.384,0.0618,0.765,114.074,197.13,"australian dance,australian pop,australian rock"
spotify:track:76JxERY5uyd6Uad9bc2kDv,from the inside,marcia hines,2007,false,0.306,0.512,0.0298,0.125,0.63,0.299,181.935,208.47,"australian dance,australian pop,australian rock"
spotify:track:129RzsaxFpNoswR2qScwtU,your love still brings me to my knees,marcia hines,1981,false,0.764,0.782,0.117,0.182,0.112,0.851,120.344,212.77,"australian dance,australian pop,australian rock"
spotify:track:5rLdjZwKEVEH0NPCVGk43s,something's missing (in my life),marcia hines,1979,false,0.377,0.524,0.0335,0.0677,0.283,0.269,83.357,280,"australian dance,australian pop,australian rock"
spotify:track:5xMlTMjTEtFEJu7mlp0uDc,i just don't know what to do with myself,marcia hines,2007,false,0.363,0.741,0.0456,0.0567,0.294,0.465,96.453,188.33,"australian dance,australian pop,australian rock"
spotify:track:2ozrSA68Td6KHJLGZUANr4,fire and rain,marcia hines,2007,false,0.393,0.672,0.132,0.239,0.205,0.399,126.675,284.25,"australian dance,australian pop,australian rock"
spotify:track:71e9ipM4JVNOa2PpeIU7Yr,here i am,natalie gauci,2007,false,0.377,0.453,0.026,0.106,0.217,0.228,80.047,226.37,"australian dance,australian pop"
spotify:track:4OU01qPFPYzvDoGjcioXp8,all we have,natalie bassingthwaighte,2011,false,0.63,0.832,0.0918,0.256,0.535,0.582,130.105,196.91,"australian dance,australian pop"
